1996-11-14 Lowell Memorial Auditorium, Lowell, MA - /gig:1996-11-14-memorial-auditorium-lowell-ma
1996-11-13 Landmark Theatre, Syracuse, NY - /gig:1996-11-13-landmark-theatre-syracuse-ny
1996-11-12 Shea's Performing Arts Center, Buffalo, NY - /gig:1996-11-12-shea-s-performing-arts-center-buffalo-ny
1996-11-08 Gymnasium, St. Rose Of Lima School, Freehold, NJ - /gig:1996-11-08-st-rose-of-lima-school-freehold-nj
1996-10-29 Paramount Theatre, Seattle, WA - /gig:1996-10-29-paramount-theatre-seattle-wa
1996-10-28 Arlene Schnitzer Concert Hall, Portland, OR - /gig:1996-10-28-arlene-schnitzer-concert-hall-portland-or
1996-10-27 Federal Building, Los Angeles, CA - /gig:1996-10-27-federal-building-los-angeles-ca
1996-10-26 Event Center Arena, San Jose, CA - /gig:1996-10-26-event-center-arena-san-jose-ca
1996-10-25 Arlington Theater, Santa Barbara, CA - /gig:1996-10-25-arlington-theater-santa-barbara-ca
1996-10-23 William Saroyan Theatre, Fresno, CA - /gig:1996-10-23-william-saroyan-theatre-fresno-ca
1996-10-22 San Diego Civic Theatre, San Diego, CA - /gig:1996-10-22-civic-theatre-san-diego-ca
1996-10-21 Grady Gammage Memorial Auditorium, Tempe, AZ - /gig:1996-10-21-grady-gammage-memorial-auditorium-tempe-az
1996-10-19 Kiva Auditorium, Albuquerque, NM - /gig:1996-10-19-kiva-auditorium-albuquerque-nm
1996-10-17 Paramount Theatre, Denver, CO - /gig:1996-10-17-paramount-theatre-denver-co
1996-10-16 Paramount Theatre, Denver, CO - /gig:1996-10-16-paramount-theatre-denver-co
1996-10-03 Northrop Auditorium, Minneapolis, MN - /gig:1996-10-03-northrop-auditorium-minneapolis-mn
1996-10-02 Riverside Theater, Milwaukee, WI - /gig:1996-10-02-riverside-theater-milwaukee-wi
1996-10-01 Braden Auditorium, Normal, IL - /gig:1996-10-01-braden-auditorium-normal-il
1996-09-29 Severance Hall, Cleveland, OH - /gig:1996-09-29-severance-hall-cleveland-oh
1996-09-26 Hill Auditorium, Ann Arbor, MI - /gig:1996-09-26-hill-auditorium-ann-arbor-mi
1996-09-25 E.J. Thomas Performing Arts Hall, Akron, OH - /gig:1996-09-25-e-j-thomas-performing-arts-hall-akron-oh
1996-09-24 James W. Miller Auditorium, Kalamazoo, MI - /gig:1996-09-24-james-w-miller-auditorium-kalamazoo-mi
1996-09-19 Providence Performing Arts Center, Providence, RI - /gig:1996-09-19-performing-arts-center-providence-ri
1996-09-18 Oakdale Theatre, Wallingford, CT - /gig:1996-09-18-oakdale-theatre-wallingford-ct
1996-09-16 Benedum Center For The Performing Arts, Pittsburgh, PA - /gig:1996-09-16-benedum-center-pittsburgh-pa
1996-05-08 Palacio De Congresos Y Exposiciones, Madrid, Spain - /gig:1996-05-08-palacio-de-congresos-y-exposiciones-madrid-sp
1996-05-07 Teatro Tívoli, Barcelona, Spain - /gig:1996-05-07-teatro-tivoli-barcelona-spain
1996-05-06 Teatro Tívoli, Barcelona, Spain - /gig:1996-05-06-teatro-tivoli-barcelona-spain
1996-05-02 Zürich Kongresshaus, Zurich, Switzerland - /gig:1996-05-02-kongresshaus-zurich-switzerland
1996-05-01 Palais Des Beaux-Arts, Brussels, Belgium - /gig:1996-05-01-palais-des-beaux-arts-brussels-belgium
1996-04-30 Salle Erasme, Strasbourg, France - /gig:1996-04-30-salle-erasme-strasbourg-france
1996-04-27 Royal Albert Hall, London, England - /gig:1996-04-27-royal-albert-hall-london-england
1996-04-25 Brixton Academy, London, England - /gig:1996-04-25-brixton-academy-london-england
1996-04-24 Brixton Academy, London, England - /gig:1996-04-24-brixton-academy-london-england
1996-04-22 Royal Albert Hall, London, England - /gig:1996-04-22-royal-albert-hall-london-england
1996-04-20 Koningin Elisabethzaal, Antwerp, Belgium - /gig:1996-04-20-koningin-elisabethzaal-antwerp-belgium
1996-04-19 ICC Berlin, Saal 1, Berlin, Germany - /gig:1996-04-19-icc-berlin-germany
1996-04-17 Royal Albert Hall, London, England - /gig:1996-04-17-royal-albert-hall-london-england
1996-04-16 Royal Albert Hall, London, England - /gig:1996-04-16-royal-albert-hall-london-england
1996-04-13 Teatro Carlo Felice, Genoa, Italy - /gig:1996-04-13-teatro-carlo-felice-genoa-italy
1996-04-11 Teatro Smeraldo, Milan, Italy - /gig:1996-04-11-teatro-smeraldo-milan-italy
1996-04-10 Auditorium Santa Cecilia, Rome, Italy - /gig:1996-04-10-auditorium-santa-cecilia-rome-italy
1996-03-25 Dorothy Chandler Pavilion, Los Angeles, CA - /gig:1996-03-25-dorothy-chandler-pavilion-los-angeles-ca
1996-03-20 Point Theatre (The), Dublin, Ireland - /gig:1996-03-20-point-theatre-dublin-ireland
1996-03-19 King's Hall, Belfast, Northern Ireland - /gig:1996-03-19-king-s-hall-belfast-northern-ireland
1996-03-17 Mean Fiddler (The), Dublin, Ireland - /gig:1996-03-17-mean-fiddler-dublin-ireland
1996-03-16 Falkonersalen, Copenhagen, Denmark - /gig:1996-03-16-falkonersalen-copenhagen-denmark
1996-03-14 Oslo Spektrum, Oslo, Norway - /gig:1996-03-14-spektrum-oslo-norway
1996-03-13 Cirkus, Stockholm, Sweden - /gig:1996-03-13-cirkus-stockholm-sweden
1996-03-03 Edinburgh Playhouse, Edinburgh, Scotland - /gig:1996-03-03-playhouse-edinburgh-scotland
1996-03-02 City Hall, Newcastle, England - /gig:1996-03-02-city-hall-newcastle-england
1996-02-29 Symphony Hall, Birmingham, England - /gig:1996-02-29-symphony-hall-birmingham-england
1996-02-28 Apollo Theatre, Manchester, England - /gig:1996-02-28-apollo-theatre-manchester-england
1996-02-26 Koninklijk Theater Carré, Amsterdam, The Netherlands - /gig:1996-02-26-carre-amsterdam-netherlands
1996-02-25 Doelen (De), Rotterdam, The Netherlands - /gig:1996-02-25-doelen-rotterdam-netherlands
1996-02-23 Canal+ Studios, Paris, France - /gig:1996-02-23-canal-studios-paris-france
1996-02-22 Zénith De Paris (Le), Paris, France - /gig:1996-02-22-zenith-paris-france
1996-02-21 Zénith De Paris (Le), Paris, France - /gig:1996-02-21-zenith-paris-france
1996-02-18 Philipshalle, Düsseldorf, Germany - /gig:1996-02-18-philipshalle-dusseldorf-germany
1996-02-17 Congress Centrum Hamburg, Halle 1, Hamburg, Germany - /gig:1996-02-17-congress-centrum-hamburg-germany
1996-02-15 Rudi-Sedlmayer-Halle, Munich, Germany - /gig:1996-02-15-rudi-sedlmayer-halle-munich-germany
1996-02-14 Kulturpalast, Dresden, Germany - /gig:1996-02-14-kulturpalast-dresden-germany
1996-02-12 Alte Oper, Frankfurt, Germany - /gig:1996-02-12-alte-oper-frankfurt-germany
1996-01-28 Fox Theatre, Atlanta, GA - /gig:1996-01-28-fox-theatre-atlanta-ga
1996-01-26 Bronco Bowl (The), Dallas, TX - /gig:1996-01-26-bronco-bowl-dallas-tx
1996-01-25 Austin Music Hall, Austin, TX - /gig:1996-01-25-music-hall-austin-tx
1996-01-23 Jesse H. Jones Hall For The Performing Arts, Houston, TX - /gig:1996-01-23-jones-hall-houston-tx
1996-01-22 Saenger Performing Arts Center, New Orleans, LA - /gig:1996-01-22-saenger-performing-arts-center-new-orleans-la
1996-01-18 Fox Theatre, St. Louis, MO - /gig:1996-01-18-fox-theatre-st-louis-mo
1996-01-17 Music Hall, Cleveland, OH - /gig:1996-01-17-music-hall-cleveland-oh
1996-01-16 Music Hall, Cleveland, OH - /gig:1996-01-16-music-hall-cleveland-oh
1996-01-12 Stambaugh Auditorium, Youngstown, OH - /gig:1996-01-12-stambaugh-auditorium-youngstown-oh
1996-01-11 Fox Theatre, Detroit, MI - /gig:1996-01-11-fox-theatre-detroit-mi
1996-01-10 Fox Theatre, Detroit, MI - /gig:1996-01-10-fox-theatre-detroit-mi
1996-01-08 Massey Hall, Toronto, ON - /gig:1996-01-08-massey-hall-toronto-on
1996-01-07 Salle Wilfrid-Pelletier, Montreal, QC - /gig:1996-01-07-salle-wilfrid-pelletier-montreal-qc
1995-12-17 Beacon Theatre, New York City, NY - /gig:1995-12-17-beacon-theatre-new-york-city-ny
1995-12-16 Orpheum Theatre, Boston, MA - /gig:1995-12-16-orpheum-theatre-boston-ma
1995-12-15 Orpheum Theatre, Boston, MA - /gig:1995-12-15-orpheum-theatre-boston-ma
1995-12-14 Ed Sullivan Theater, New York City, NY - /gig:1995-12-14-ed-sullivan-theater-new-york-city-ny
1995-12-13 Beacon Theatre, New York City, NY - /gig:1995-12-13-beacon-theatre-new-york-city-ny
1995-12-12 Beacon Theatre, New York City, NY - /gig:1995-12-12-beacon-theatre-new-york-city-ny
1995-12-09 Tower Theater, Upper Darby, Philadelphia, PA - /gig:1995-12-09-tower-theater-philadelphia-pa
1995-12-08 Tower Theater, Upper Darby, Philadelphia, PA - /gig:1995-12-08-tower-theater-philadelphia-pa
1995-12-06 DAR Constitution Hall, Washington, DC - /gig:1995-12-06-dar-constitution-hall-washington-dc
1995-12-05 DAR Constitution Hall, Washington, DC - /gig:1995-12-05-dar-constitution-hall-washington-dc
1995-12-03 Rosemont Theatre, Rosemont, IL - /gig:1995-12-03-theatre-rosemont-il
1995-11-30 Berkeley Community Theatre, Berkeley, CA - /gig:1995-11-30-community-theatre-berkeley-ca
1995-11-29 Berkeley Community Theatre, Berkeley, CA - /gig:1995-11-29-community-theatre-berkeley-ca
1995-11-27 Wiltern Theatre, Los Angeles, CA - /gig:1995-11-27-wiltern-theatre-los-angeles-ca
1995-11-27 NBC Studios, Burbank, CA - /gig:1995-11-27-nbc-studios-burbank-ca
1995-11-26 Wiltern Theatre, Los Angeles, CA - /gig:1995-11-26-wiltern-theatre-los-angeles-ca
1995-11-22 Count Basie Theatre, Red Bank, NJ - /gig:1995-11-22-count-basie-theatre-red-bank-nj
1995-11-19 Shrine Auditorium, Los Angeles, CA - /gig:1995-11-19-shrine-auditorium-los-angeles-ca
1995-10-28 Shoreline Amphitheatre, Mountain View, CA - /gig:1995-10-28-shoreline-amphitheatre-mountain-view-ca
1995-10-24 Park West, Chicago, IL - /gig:1995-10-24-park-west-chicago-il
1995-10-21 Nick's Fat City, Pittsburgh, PA - /gig:1995-10-21-nick-s-fat-city-pittsburgh-pa
1995-10-20 Nick's Fat City, Pittsburgh, PA - /gig:1995-10-20-nick-s-fat-city-pittsburgh-pa
1995-10-19 Electric Factory, Philadelphia, PA - /gig:1995-10-19-electric-factory-philadelphia-pa
1995-10-18 Tramps, New York City, NY - /gig:1995-10-18-tramps-new-york-city-ny
1995-10-17 Stone Pony (The), Asbury Park, NJ - /gig:1995-10-17-stone-pony-asbury-park-nj
1995-09-14 Viper Room (The), West Hollywood, CA - /gig:1995-09-14-viper-room-west-hollywood-ca
1995-09-02 Municipal Stadium, Cleveland, OH - /gig:1995-09-02-municipal-stadium-cleveland-oh
1995-08-10 Cheers, Long Branch, NJ - /gig:1995-08-10-cheers-long-branch-nj
1995-07-22 Tradewinds, Sea Bright, NJ - /gig:1995-07-22-tradewinds-sea-bright-nj
1995-07-09 Café Eckstein, Berlin, Germany - /gig:1995-07-09-cafe-eckstein-berlin-germany
1995-04-12 Carnegie Hall, New York City, NY - /gig:1995-04-12-carnegie-hall-new-york-city-ny
1995-04-05 Sony Music Studios, New York City, NY - /gig:1995-04-05-sony-music-studios-new-york-city-ny
1995-04-05 Ed Sullivan Theater, New York City, NY - /gig:1995-04-05-ed-sullivan-theater-new-york-city-ny
1995-03-06 Tramps, New York City, NY - /gig:1995-03-06-tramps-new-york-city-ny
1995-03-01 Shrine Auditorium, Los Angeles, CA - /gig:1995-03-01-shrine-auditorium-los-angeles-ca
1995-02-21 Tramps, New York City, NY - /gig:1995-02-21-tramps-new-york-city-ny
1995-02-15 Brooklyn Academy Of Music, Brooklyn, NY - /gig:1995-02-15-academy-of-music-brooklyn-ny
1994-12-20 Tradewinds, Sea Bright, NJ - /gig:1994-12-20-tradewinds-sea-bright-nj
1994-10-21 Playpen (The), Sayreville, NJ - /gig:1994-10-21-playpen-sayreville-nj
1994-10-20 Roseland Ballroom, New York City, NY - /gig:1994-10-20-roseland-ballroom-new-york-city-ny
1994-09-08 Radio City Music Hall, New York City, NY - /gig:1994-09-08-radio-city-music-hall-new-york-city-ny
1994-08-26 Classics Cafe, Westwood, NJ - /gig:1994-08-26-classics-cafe-westwood-nj
1994-08-20 Marz American Style, Long Branch, NJ - /gig:1994-08-20-marz-american-style-long-branch-nj
1994-07-16 Stone Pony (The), Asbury Park, NJ - /gig:1994-07-16-stone-pony-asbury-park-nj
1994-06-18 McCabe's Guitar Shop, Santa Monica, CA - /gig:1994-06-18-mccabe-s-guitar-shop-santa-monica-ca
1994-03-21 Dorothy Chandler Pavilion, Los Angeles, CA - /gig:1994-03-21-dorothy-chandler-pavilion-los-angeles-ca
1994-03-01 Radio City Music Hall, New York City, NY - /gig:1994-03-01-radio-city-music-hall-new-york-city-ny
1994-01-27 Universal Amphitheatre, Los Angeles, CA - /gig:1994-01-27-universal-amphitheatre-los-angeles-ca
1994-01-20 Waldorf-Astoria Hotel, New York City, NY - /gig:1994-01-20-waldorf-astoria-hotel-new-york-city-ny
1993-06-28 Tradewinds, Sea Bright, NJ - /gig:1993-06-28-tradewinds-sea-bright-nj
1993-06-26 Madison Square Garden, New York City, NY - /gig:1993-06-26-madison-square-garden-new-york-city-ny
1993-06-25 Rockefeller Center, GE Building, Studio 6A, New York City, NY - /gig:1993-06-25-rockefeller-center-new-york-city-ny
1993-06-24 Brendan Byrne Arena, East Rutherford, NJ - /gig:1993-06-24-brendan-byrne-arena-east-rutherford-nj
1993-06-01 Valle Hovin Stadion, Oslo, Norway - /gig:1993-06-01-valle-hovin-stadion-oslo-norway
1993-05-30 Gentofte Stadion, Gentofte, Denmark - /gig:1993-05-30-stadion-gentofte-denmark
1993-05-28 Stockholms Stadion, Stockholm, Sweden - /gig:1993-05-28-stockholms-stadion-stockholm-sweden
1993-05-25 Stadio Flaminio, Rome, Italy - /gig:1993-05-25-stadio-flaminio-rome-italy
1993-05-22 National Bowl (The), Milton Keynes, England - /gig:1993-05-22-national-bowl-milton-keynes-england
1993-05-20 RDS Arena, Dublin, Ireland - /gig:1993-05-20-rds-arena-dublin-ireland
1993-05-19 National Stadium, Dublin, Ireland - /gig:1993-05-19-national-stadium-dublin-ireland
1993-05-17 Maimarkthalle, Mannheim, Germany - /gig:1993-05-17-maimarkthalle-mannheim-germany
1993-05-16 Alter Flughafen-Riem, Munich, Germany - /gig:1993-05-16-alter-flughafen-riem-munich-germany
1993-05-15 Hotel Bayerischer Hof, Munich, Germany - /gig:1993-05-15-hotel-bayerischer-hof-munich-germany
1993-05-14 Waldbühne, Berlin, Germany - /gig:1993-05-14-waldbuhne-berlin-germany
1993-05-11 Estadi Olímpic De Montjuïc, Barcelona, Spain - /gig:1993-05-11-estadi-olimpic-de-montjuic-barcelona-spain
1993-05-09 Auditorio Monte Do Gozo, Santiago De Compostela, Spain - /gig:1993-05-09-auditorio-monte-do-gozo-santiago-de-compostel
1993-05-07 Estadio Municipal El Molinón, Gijón, Spain - /gig:1993-05-07-estadio-municipal-el-molinon-gijon-spain
1993-05-05 Estadio Vicente Calderón, Madrid, Spain - /gig:1993-05-05-estadio-vicente-calderon-madrid-spain
1993-05-01 Estádio José Alvalade, Lisbon, Portugal - /gig:1993-05-01-estadio-jose-alvalade-lisbon-portugal
1993-04-24 Flanders Expo, Ghent, Belgium - /gig:1993-04-24-flanders-expo-ghent-belgium
1993-04-23 Flanders Expo, Ghent, Belgium - /gig:1993-04-23-flanders-expo-ghent-belgium
1993-04-20 Sportpaleis Ahoy, Rotterdam, The Netherlands - /gig:1993-04-20-sportpaleis-ahoy-rotterdam-netherlands
1993-04-19 Sportpaleis Ahoy, Rotterdam, The Netherlands - /gig:1993-04-19-sportpaleis-ahoy-rotterdam-netherlands
1993-04-16 Sheffield Arena, Sheffield, England - /gig:1993-04-16-arena-sheffield-england
1993-04-15 Sheffield Arena, Sheffield, England - /gig:1993-04-15-arena-sheffield-england
1993-04-13 Halle Tony Garnier, Lyon, France - /gig:1993-04-13-halle-tony-garnier-lyon-france
1993-04-11 Stadio Marc'Antonio Bentegodi, Verona, Italy - /gig:1993-04-11-stadio-marc-antonio-bentegodi-verona-italy
1993-04-08 Hallenstadion, Zurich, Switzerland - /gig:1993-04-08-hallenstadion-zurich-switzerland
1993-04-07 Hallenstadion, Zurich, Switzerland - /gig:1993-04-07-hallenstadion-zurich-switzerland
1993-04-04 Westfalenhalle, Dortmund, Germany - /gig:1993-04-04-westfalenhalle-dortmund-germany
1993-04-03 Westfalenhalle, Dortmund, Germany - /gig:1993-04-03-westfalenhalle-dortmund-germany
1993-03-31 SECC, Glasgow, Scotland - /gig:1993-03-31-secc-glasgow-scotland
1993-01-12 Century Plaza Hotel, Los Angeles, CA - /gig:1993-01-12-century-plaza-hotel-los-angeles-ca
1992-12-27 Stone Pony (The), Asbury Park, NJ - /gig:1992-12-27-stone-pony-asbury-park-nj
1992-12-17 Rupp Arena, Lexington, KY - /gig:1992-12-17-rupp-arena-lexington-ky
1992-12-16 Civic Arena, Pittsburgh, PA - /gig:1992-12-16-civic-arena-pittsburgh-pa
1992-12-14 Boston Garden, Boston, MA - /gig:1992-12-14-garden-boston-ma
1992-12-13 Boston Garden, Boston, MA - /gig:1992-12-13-garden-boston-ma
1992-12-08 Spectrum, Philadelphia, PA - /gig:1992-12-08-spectrum-philadelphia-pa
1992-12-07 Spectrum, Philadelphia, PA - /gig:1992-12-07-spectrum-philadelphia-pa
1992-12-05 Market Square Arena, Indianapolis, IN - /gig:1992-12-05-market-square-arena-indianapolis-in
1992-12-03 St. Louis Arena, St. Louis, MO - /gig:1992-12-03-arena-st-louis-mo
1992-12-02 Reunion Arena, Dallas, TX - /gig:1992-12-02-reunion-arena-dallas-tx
1992-11-30 Omni (The), Atlanta, GA - /gig:1992-11-30-omni-atlanta-ga
1992-11-24 Miami Arena, Miami, FL - /gig:1992-11-24-arena-miami-fl
1992-11-23 Orlando Arena, Orlando, FL - /gig:1992-11-23-arena-orlando-fl
1992-11-18 Charlotte Coliseum, Charlotte, NC - /gig:1992-11-18-coliseum-charlotte-nc
1992-11-17 Dean E. Smith Student Activities Center, Chapel Hill, NC - /gig:1992-11-17-dean-e-smith-sac-chapel-hill-nc
1992-11-15 Hartford Civic Center, Hartford, CT - /gig:1992-11-15-civic-center-hartford-ct
1992-11-13 Carrier Dome, Syracuse, NY - /gig:1992-11-13-carrier-dome-syracuse-ny
1992-11-10 Nassau Veterans Memorial Coliseum, Uniondale, NY - /gig:1992-11-10-nassau-coliseum-uniondale-ny
1992-11-09 Nassau Veterans Memorial Coliseum, Uniondale, NY - /gig:1992-11-09-nassau-coliseum-uniondale-ny
1992-11-06 SkyDome, Toronto, ON - /gig:1992-11-06-skydome-toronto-on
1992-11-05 SkyDome, Toronto, ON - /gig:1992-11-05-skydome-toronto-on
1992-11-03 Bradley Center, Milwaukee, WI - /gig:1992-11-03-bradley-center-milwaukee-wi
1992-10-31 Target Center, Minneapolis, MN - /gig:1992-10-31-target-center-minneapolis-mn
1992-10-30 Hilton Coliseum, Ames, IA - /gig:1992-10-30-hilton-coliseum-ames-ia
1992-10-26 McNichols Sports Arena, Denver, CO - /gig:1992-10-26-mcnichols-sports-arena-denver-co
1992-10-22 Shoreline Amphitheatre, Mountain View, CA - /gig:1992-10-22-shoreline-amphitheatre-mountain-view-ca
1992-10-21 Shoreline Amphitheatre, Mountain View, CA - /gig:1992-10-21-shoreline-amphitheatre-mountain-view-ca
1992-10-18 Northlands Coliseum, Edmonton, AB - /gig:1992-10-18-northlands-coliseum-edmonton-ab
1992-10-17 Olympic Saddledome, Calgary, AB - /gig:1992-10-17-olympic-saddledome-calgary-ab
1992-10-15 Pacific Coliseum, Vancouver, BC - /gig:1992-10-15-pacific-coliseum-vancouver-bc
1992-10-13 Tacoma Dome, Tacoma, WA - /gig:1992-10-13-dome-tacoma-wa
1992-10-06 ARCO Arena, Sacramento, CA - /gig:1992-10-06-arco-arena-sacramento-ca
1992-10-03 America West Arena, Phoenix, AZ - /gig:1992-10-03-america-west-arena-phoenix-az
1992-10-02 America West Arena, Phoenix, AZ - /gig:1992-10-02-america-west-arena-phoenix-az
1992-09-29 San Diego Sports Arena, San Diego, CA - /gig:1992-09-29-sports-arena-san-diego-ca
1992-09-28 Los Angeles Memorial Sports Arena, Los Angeles, CA - /gig:1992-09-28-memorial-sports-arena-los-angeles-ca
1992-09-25 Los Angeles Memorial Sports Arena, Los Angeles, CA - /gig:1992-09-25-memorial-sports-arena-los-angeles-ca
1992-09-24 Los Angeles Memorial Sports Arena, Los Angeles, CA - /gig:1992-09-24-memorial-sports-arena-los-angeles-ca
1992-09-22 Warner Hollywood Studios, Los Angeles, CA - /gig:1992-09-22-warner-hollywood-studios-los-angeles-ca
1992-09-03 World Music Theatre, Tinley Park, IL - /gig:1992-09-03-world-music-theatre-tinley-park-il
1992-09-02 World Music Theatre, Tinley Park, IL - /gig:1992-09-02-world-music-theatre-tinley-park-il
1992-08-29 Spectrum, Philadelphia, PA - /gig:1992-08-29-spectrum-philadelphia-pa
1992-08-28 Spectrum, Philadelphia, PA - /gig:1992-08-28-spectrum-philadelphia-pa
1992-08-26 Capital Centre, Largo, MD - /gig:1992-08-26-capital-centre-largo-md
1992-08-25 Capital Centre, Largo, MD - /gig:1992-08-25-capital-centre-largo-md
1992-08-22 Richfield Coliseum, Richfield, OH - /gig:1992-08-22-coliseum-richfield-oh
1992-08-21 Richfield Coliseum, Richfield, OH - /gig:1992-08-21-coliseum-richfield-oh
1992-08-18 Palace Of Auburn Hills (The), Auburn Hills, MI - /gig:1992-08-18-palace-auburn-hills-mi
1992-08-17 Palace Of Auburn Hills (The), Auburn Hills, MI - /gig:1992-08-17-palace-auburn-hills-mi
1992-08-14 Centrum In Worcester, Worcester, MA - /gig:1992-08-14-centrum-worcester-ma
1992-08-13 Centrum In Worcester, Worcester, MA - /gig:1992-08-13-centrum-worcester-ma
1992-08-10 Brendan Byrne Arena, East Rutherford, NJ - /gig:1992-08-10-brendan-byrne-arena-east-rutherford-nj
1992-08-07 Brendan Byrne Arena, East Rutherford, NJ - /gig:1992-08-07-brendan-byrne-arena-east-rutherford-nj
1992-08-06 Brendan Byrne Arena, East Rutherford, NJ - /gig:1992-08-06-brendan-byrne-arena-east-rutherford-nj
1992-08-04 Brendan Byrne Arena, East Rutherford, NJ - /gig:1992-08-04-brendan-byrne-arena-east-rutherford-nj
1992-08-02 Brendan Byrne Arena, East Rutherford, NJ - /gig:1992-08-02-brendan-byrne-arena-east-rutherford-nj
1992-07-31 Brendan Byrne Arena, East Rutherford, NJ - /gig:1992-07-31-brendan-byrne-arena-east-rutherford-nj
1992-07-30 Brendan Byrne Arena, East Rutherford, NJ - /gig:1992-07-30-brendan-byrne-arena-east-rutherford-nj
1992-07-28 Brendan Byrne Arena, East Rutherford, NJ - /gig:1992-07-28-brendan-byrne-arena-east-rutherford-nj
1992-07-26 Brendan Byrne Arena, East Rutherford, NJ - /gig:1992-07-26-brendan-byrne-arena-east-rutherford-nj
1992-07-25 Brendan Byrne Arena, East Rutherford, NJ - /gig:1992-07-25-brendan-byrne-arena-east-rutherford-nj
1992-07-23 Brendan Byrne Arena, East Rutherford, NJ - /gig:1992-07-23-brendan-byrne-arena-east-rutherford-nj
1992-07-13 Wembley Arena, London, England - /gig:1992-07-13-wembley-arena-london-england
1992-07-12 Wembley Arena, London, England - /gig:1992-07-12-wembley-arena-london-england
1992-07-10 Wembley Arena, London, England - /gig:1992-07-10-wembley-arena-london-england
1992-07-09 Wembley Arena, London, England - /gig:1992-07-09-wembley-arena-london-england
1992-07-06 Wembley Arena, London, England - /gig:1992-07-06-wembley-arena-london-england
1992-07-04 Plaza Monumental, Barcelona, Spain - /gig:1992-07-04-plaza-monumental-barcelona-spain
1992-07-03 Plaza Monumental, Barcelona, Spain - /gig:1992-07-03-plaza-monumental-barcelona-spain
1992-06-30 Palais Omnisports De Paris-Bercy, Paris, France - /gig:1992-06-30-palais-omnisports-paris-france
1992-06-29 Palais Omnisports De Paris-Bercy, Paris, France - /gig:1992-06-29-palais-omnisports-paris-france
1992-06-26 Festhalle, Frankfurt, Germany - /gig:1992-06-26-festhalle-frankfurt-germany
1992-06-25 Festhalle, Frankfurt, Germany - /gig:1992-06-25-festhalle-frankfurt-germany
1992-06-21 Forum Di Assago, Milan, Italy - /gig:1992-06-21-forum-di-assago-milan-italy
1992-06-20 Forum Di Assago, Milan, Italy - /gig:1992-06-20-forum-di-assago-milan-italy
1992-06-17 Globen, Stockholm, Sweden - /gig:1992-06-17-globen-stockholm-sweden
1992-06-15 Globen, Stockholm, Sweden - /gig:1992-06-15-globen-stockholm-sweden
1992-05-09 Rockefeller Center, GE Building, Studio 8H, New York City, NY - /gig:1992-05-09-rockefeller-center-new-york-city-ny
1991-07-12 McLoone's Rum Runner, Sea Bright, NJ - /gig:1991-07-12-mcloone-s-rum-runner-sea-bright-nj
1991-01-20 McLoone's Rum Runner, Sea Bright, NJ - /gig:1991-01-20-mcloone-s-rum-runner-sea-bright-nj
1990-11-17 Shrine Auditorium, Los Angeles, CA - /gig:1990-11-17-shrine-auditorium-los-angeles-ca
1990-11-16 Shrine Auditorium, Los Angeles, CA - /gig:1990-11-16-shrine-auditorium-los-angeles-ca
1990-03-01 Forum (The), Inglewood, CA - /gig:1990-03-01-forum-inglewood-ca
1989-09-22 Stone Pony (The), Asbury Park, NJ - /gig:1989-09-22-stone-pony-asbury-park-nj
1989-08-11 Garden State Arts Center, Holmdel, NJ - /gig:1989-08-11-garden-state-arts-center-holmdel-nj
1989-08-02 Cheers, Long Branch, NJ - /gig:1989-08-02-cheers-long-branch-nj
1989-07-27 Headliner (The), Neptune, NJ - /gig:1989-07-27-headliner-neptune-nj
1989-07-23 Stone Pony (The), Asbury Park, NJ - /gig:1989-07-23-stone-pony-asbury-park-nj
1989-07-09 Stone Pony (The), Asbury Park, NJ - /gig:1989-07-09-stone-pony-asbury-park-nj
1989-07-01 Stone Pony (The), Asbury Park, NJ - /gig:1989-07-01-stone-pony-asbury-park-nj
1989-06-30 Bally's Atlantic City, Atlantic City, NJ - /gig:1989-06-30-bally-s-atlantic-city-nj
1989-06-24 Stone Pony (The), Asbury Park, NJ - /gig:1989-06-24-stone-pony-asbury-park-nj
1989-06-14 Jones Beach Theater, Wantagh, NY - /gig:1989-06-14-jones-beach-theater-wantagh-ny
1989-06-09 Stone Pony (The), Asbury Park, NJ - /gig:1989-06-09-stone-pony-asbury-park-nj
1989-06-02 Stone Pony (The), Asbury Park, NJ - /gig:1989-06-02-stone-pony-asbury-park-nj
1988-11-26 Stone (The), San Francisco, CA - /gig:1988-11-26-stone-san-francisco-ca
1988-10-15 Estadio Antonio Vespucio Liberti, Buenos Aires, Argentina - /gig:1988-10-15-estadio-antonio-vespucio-liberti-buenos-aires
1988-10-12 Parque Antártica, São Paulo, Brazil - /gig:1988-10-12-parque-antartica-sao-paulo-brazil
1988-10-03 Olympiáko Stádio "Spyros Louis", Athens, Greece - /gig:1988-10-03-olympiako-stadio-spyros-louis-athens-greece
1988-09-27 Tōkyō Dōmu, Tokyo, Japan - /gig:1988-09-27-domu-tokyo-japan
1988-09-23 Oakland-Alameda County Coliseum, Oakland, CA - /gig:1988-09-23-alameda-county-coliseum-oakland-ca
1988-09-21 Los Angeles Memorial Coliseum, Los Angeles, CA - /gig:1988-09-21-memorial-coliseum-los-angeles-ca
1988-09-19 John F. Kennedy Stadium, Philadelphia, PA - /gig:1988-09-19-john-f-kennedy-stadium-philadelphia-pa
1988-09-17 Olympic Stadium, Montreal, QC - /gig:1988-09-17-olympic-stadium-montreal-qc
