id,event_url,relation_url,relation_type
31515,/gig:1992-06-29-palais-omnisports-paris-france,/relation:carol-dennis,Person
31516,/gig:1992-06-29-palais-omnisports-paris-france,/relation:shane-fontayne,Person
31517,/gig:1992-06-29-palais-omnisports-paris-france,/relation:cleopatra-kennedy,Person
31518,/gig:1992-06-29-palais-omnisports-paris-france,/relation:bobby-king,Person
31519,/gig:1992-06-29-palais-omnisports-paris-france,/relation:angel-rogers,Person
31520,/gig:1992-06-29-palais-omnisports-paris-france,/relation:tommy-sims,Person
31521,/gig:1992-06-29-palais-omnisports-paris-france,/relation:crystal-taliefero,Person
31522,/gig:1992-06-29-palais-omnisports-paris-france,/relation:patti-scialfa,Person
31523,/gig:1992-06-30-palais-omnisports-paris-france,/relation:bruce-springsteen,Person
31524,/gig:1992-06-30-palais-omnisports-paris-france,/relation:the-1992-93-world-tour-band,Band
31525,/gig:1992-06-30-palais-omnisports-paris-france,/relation:zack-alford,Person
31526,/gig:1992-06-30-palais-omnisports-paris-france,/relation:roy-bittan,Person
31527,/gig:1992-06-30-palais-omnisports-paris-france,/relation:gia-ciambotti,Person
31528,/gig:1992-06-30-palais-omnisports-paris-france,/relation:carol-dennis,Person
31529,/gig:1992-06-30-palais-omnisports-paris-france,/relation:shane-fontayne,Person
31530,/gig:1992-06-30-palais-omnisports-paris-france,/relation:cleopatra-kennedy,Person
31531,/gig:1992-06-30-palais-omnisports-paris-france,/relation:bobby-king,Person
31532,/gig:1992-06-30-palais-omnisports-paris-france,/relation:angel-rogers,Person
31533,/gig:1992-06-30-palais-omnisports-paris-france,/relation:tommy-sims,Person
31534,/gig:1992-06-30-palais-omnisports-paris-france,/relation:crystal-taliefero,Person
31535,/gig:1992-06-30-palais-omnisports-paris-france,/relation:elliott-murphy,Person
31536,/gig:1992-06-30-palais-omnisports-paris-france,/relation:patti-scialfa,Person
31537,/gig:1992-07-03-plaza-monumental-barcelona-spain,/relation:bruce-springsteen,Person
31538,/gig:1992-07-03-plaza-monumental-barcelona-spain,/relation:the-1992-93-world-tour-band,Band
31539,/gig:1992-07-03-plaza-monumental-barcelona-spain,/relation:zack-alford,Person
31540,/gig:1992-07-03-plaza-monumental-barcelona-spain,/relation:roy-bittan,Person
31541,/gig:1992-07-03-plaza-monumental-barcelona-spain,/relation:gia-ciambotti,Person
31542,/gig:1992-07-03-plaza-monumental-barcelona-spain,/relation:carol-dennis,Person
31543,/gig:1992-07-03-plaza-monumental-barcelona-spain,/relation:shane-fontayne,Person
31544,/gig:1992-07-03-plaza-monumental-barcelona-spain,/relation:cleopatra-kennedy,Person
31545,/gig:1992-07-03-plaza-monumental-barcelona-spain,/relation:bobby-king,Person
31546,/gig:1992-07-03-plaza-monumental-barcelona-spain,/relation:angel-rogers,Person
31547,/gig:1992-07-03-plaza-monumental-barcelona-spain,/relation:tommy-sims,Person
31548,/gig:1992-07-03-plaza-monumental-barcelona-spain,/relation:crystal-taliefero,Person
31549,/gig:1992-07-03-plaza-monumental-barcelona-spain,/relation:patti-scialfa,Person
31550,/gig:1992-07-04-plaza-monumental-barcelona-spain,/relation:bruce-springsteen,Person
31551,/gig:1992-07-04-plaza-monumental-barcelona-spain,/relation:the-1992-93-world-tour-band,Band
31552,/gig:1992-07-04-plaza-monumental-barcelona-spain,/relation:zack-alford,Person
31553,/gig:1992-07-04-plaza-monumental-barcelona-spain,/relation:roy-bittan,Person
31554,/gig:1992-07-04-plaza-monumental-barcelona-spain,/relation:gia-ciambotti,Person
31555,/gig:1992-07-04-plaza-monumental-barcelona-spain,/relation:carol-dennis,Person
31556,/gig:1992-07-04-plaza-monumental-barcelona-spain,/relation:shane-fontayne,Person
31557,/gig:1992-07-04-plaza-monumental-barcelona-spain,/relation:cleopatra-kennedy,Person
31558,/gig:1992-07-04-plaza-monumental-barcelona-spain,/relation:bobby-king,Person
31559,/gig:1992-07-04-plaza-monumental-barcelona-spain,/relation:angel-rogers,Person
31560,/gig:1992-07-04-plaza-monumental-barcelona-spain,/relation:tommy-sims,Person
31561,/gig:1992-07-04-plaza-monumental-barcelona-spain,/relation:crystal-taliefero,Person
31562,/gig:1992-07-04-plaza-monumental-barcelona-spain,/relation:patti-scialfa,Person
31563,/gig:1992-07-06-wembley-arena-london-england,/relation:bruce-springsteen,Person
31564,/gig:1992-07-06-wembley-arena-london-england,/relation:the-1992-93-world-tour-band,Band
31565,/gig:1992-07-06-wembley-arena-london-england,/relation:zack-alford,Person
31566,/gig:1992-07-06-wembley-arena-london-england,/relation:roy-bittan,Person
31567,/gig:1992-07-06-wembley-arena-london-england,/relation:gia-ciambotti,Person
31568,/gig:1992-07-06-wembley-arena-london-england,/relation:carol-dennis,Person
31569,/gig:1992-07-06-wembley-arena-london-england,/relation:shane-fontayne,Person
31570,/gig:1992-07-06-wembley-arena-london-england,/relation:cleopatra-kennedy,Person
31571,/gig:1992-07-06-wembley-arena-london-england,/relation:bobby-king,Person
31572,/gig:1992-07-06-wembley-arena-london-england,/relation:angel-rogers,Person
31573,/gig:1992-07-06-wembley-arena-london-england,/relation:tommy-sims,Person
31574,/gig:1992-07-06-wembley-arena-london-england,/relation:crystal-taliefero,Person
31575,/gig:1992-07-06-wembley-arena-london-england,/relation:patti-scialfa,Person
31576,/gig:1992-07-09-wembley-arena-london-england,/relation:bruce-springsteen,Person
31577,/gig:1992-07-09-wembley-arena-london-england,/relation:the-1992-93-world-tour-band,Band
31578,/gig:1992-07-09-wembley-arena-london-england,/relation:zack-alford,Person
31579,/gig:1992-07-09-wembley-arena-london-england,/relation:roy-bittan,Person
31580,/gig:1992-07-09-wembley-arena-london-england,/relation:gia-ciambotti,Person
31581,/gig:1992-07-09-wembley-arena-london-england,/relation:carol-dennis,Person
31582,/gig:1992-07-09-wembley-arena-london-england,/relation:shane-fontayne,Person
31583,/gig:1992-07-09-wembley-arena-london-england,/relation:cleopatra-kennedy,Person
31584,/gig:1992-07-09-wembley-arena-london-england,/relation:bobby-king,Person
31585,/gig:1992-07-09-wembley-arena-london-england,/relation:angel-rogers,Person
31586,/gig:1992-07-09-wembley-arena-london-england,/relation:tommy-sims,Person
31587,/gig:1992-07-09-wembley-arena-london-england,/relation:crystal-taliefero,Person
31588,/gig:1992-07-09-wembley-arena-london-england,/relation:patti-scialfa,Person
31589,/gig:1992-07-10-wembley-arena-london-england,/relation:bruce-springsteen,Person
31590,/gig:1992-07-10-wembley-arena-london-england,/relation:the-1992-93-world-tour-band,Band
31591,/gig:1992-07-10-wembley-arena-london-england,/relation:zack-alford,Person
31592,/gig:1992-07-10-wembley-arena-london-england,/relation:roy-bittan,Person
31593,/gig:1992-07-10-wembley-arena-london-england,/relation:gia-ciambotti,Person
31594,/gig:1992-07-10-wembley-arena-london-england,/relation:carol-dennis,Person
31595,/gig:1992-07-10-wembley-arena-london-england,/relation:shane-fontayne,Person
31596,/gig:1992-07-10-wembley-arena-london-england,/relation:cleopatra-kennedy,Person
31597,/gig:1992-07-10-wembley-arena-london-england,/relation:bobby-king,Person
31598,/gig:1992-07-10-wembley-arena-london-england,/relation:angel-rogers,Person
31599,/gig:1992-07-10-wembley-arena-london-england,/relation:tommy-sims,Person
31600,/gig:1992-07-10-wembley-arena-london-england,/relation:crystal-taliefero,Person
31601,/gig:1992-07-10-wembley-arena-london-england,/relation:patti-scialfa,Person
31602,/gig:1992-07-12-wembley-arena-london-england,/relation:bruce-springsteen,Person
31603,/gig:1992-07-12-wembley-arena-london-england,/relation:the-1992-93-world-tour-band,Band
31604,/gig:1992-07-12-wembley-arena-london-england,/relation:zack-alford,Person
31605,/gig:1992-07-12-wembley-arena-london-england,/relation:roy-bittan,Person
31606,/gig:1992-07-12-wembley-arena-london-england,/relation:gia-ciambotti,Person
31607,/gig:1992-07-12-wembley-arena-london-england,/relation:carol-dennis,Person
31608,/gig:1992-07-12-wembley-arena-london-england,/relation:shane-fontayne,Person
31609,/gig:1992-07-12-wembley-arena-london-england,/relation:cleopatra-kennedy,Person
31610,/gig:1992-07-12-wembley-arena-london-england,/relation:bobby-king,Person
31611,/gig:1992-07-12-wembley-arena-london-england,/relation:angel-rogers,Person
31612,/gig:1992-07-12-wembley-arena-london-england,/relation:tommy-sims,Person
31613,/gig:1992-07-12-wembley-arena-london-england,/relation:crystal-taliefero,Person
31614,/gig:1992-07-12-wembley-arena-london-england,/relation:patti-scialfa,Person
31615,/gig:1992-07-13-wembley-arena-london-england,/relation:bruce-springsteen,Person
31616,/gig:1992-07-13-wembley-arena-london-england,/relation:the-1992-93-world-tour-band,Band
31617,/gig:1992-07-13-wembley-arena-london-england,/relation:zack-alford,Person
31618,/gig:1992-07-13-wembley-arena-london-england,/relation:roy-bittan,Person
31619,/gig:1992-07-13-wembley-arena-london-england,/relation:gia-ciambotti,Person
31620,/gig:1992-07-13-wembley-arena-london-england,/relation:carol-dennis,Person
31621,/gig:1992-07-13-wembley-arena-london-england,/relation:shane-fontayne,Person
31622,/gig:1992-07-13-wembley-arena-london-england,/relation:cleopatra-kennedy,Person
31623,/gig:1992-07-13-wembley-arena-london-england,/relation:bobby-king,Person
31624,/gig:1992-07-13-wembley-arena-london-england,/relation:angel-rogers,Person
31625,/gig:1992-07-13-wembley-arena-london-england,/relation:tommy-sims,Person
31626,/gig:1992-07-13-wembley-arena-london-england,/relation:crystal-taliefero,Person
31627,/gig:1992-07-13-wembley-arena-london-england,/relation:patti-scialfa,Person
31628,/gig:1992-07-23-brendan-byrne-arena-east-rutherford-nj,/relation:bruce-springsteen,Person
31629,/gig:1992-07-23-brendan-byrne-arena-east-rutherford-nj,/relation:the-1992-93-world-tour-band,Band
31630,/gig:1992-07-23-brendan-byrne-arena-east-rutherford-nj,/relation:zack-alford,Person
31631,/gig:1992-07-23-brendan-byrne-arena-east-rutherford-nj,/relation:roy-bittan,Person
31632,/gig:1992-07-23-brendan-byrne-arena-east-rutherford-nj,/relation:gia-ciambotti,Person
31633,/gig:1992-07-23-brendan-byrne-arena-east-rutherford-nj,/relation:carol-dennis,Person
31634,/gig:1992-07-23-brendan-byrne-arena-east-rutherford-nj,/relation:shane-fontayne,Person
31635,/gig:1992-07-23-brendan-byrne-arena-east-rutherford-nj,/relation:cleopatra-kennedy,Person
31636,/gig:1992-07-23-brendan-byrne-arena-east-rutherford-nj,/relation:bobby-king,Person
31637,/gig:1992-07-23-brendan-byrne-arena-east-rutherford-nj,/relation:angel-rogers,Person
31638,/gig:1992-07-23-brendan-byrne-arena-east-rutherford-nj,/relation:tommy-sims,Person
31639,/gig:1992-07-23-brendan-byrne-arena-east-rutherford-nj,/relation:crystal-taliefero,Person
31640,/gig:1992-07-23-brendan-byrne-arena-east-rutherford-nj,/relation:patti-scialfa,Person
31641,/gig:1992-07-25-brendan-byrne-arena-east-rutherford-nj,/relation:bruce-springsteen,Person
31642,/gig:1992-07-25-brendan-byrne-arena-east-rutherford-nj,/relation:the-1992-93-world-tour-band,Band
31643,/gig:1992-07-25-brendan-byrne-arena-east-rutherford-nj,/relation:zack-alford,Person
31644,/gig:1992-07-25-brendan-byrne-arena-east-rutherford-nj,/relation:roy-bittan,Person
31645,/gig:1992-07-25-brendan-byrne-arena-east-rutherford-nj,/relation:gia-ciambotti,Person
31646,/gig:1992-07-25-brendan-byrne-arena-east-rutherford-nj,/relation:carol-dennis,Person
31647,/gig:1992-07-25-brendan-byrne-arena-east-rutherford-nj,/relation:shane-fontayne,Person
31648,/gig:1992-07-25-brendan-byrne-arena-east-rutherford-nj,/relation:cleopatra-kennedy,Person
31649,/gig:1992-07-25-brendan-byrne-arena-east-rutherford-nj,/relation:bobby-king,Person
31650,/gig:1992-07-25-brendan-byrne-arena-east-rutherford-nj,/relation:angel-rogers,Person
31651,/gig:1992-07-25-brendan-byrne-arena-east-rutherford-nj,/relation:tommy-sims,Person
31652,/gig:1992-07-25-brendan-byrne-arena-east-rutherford-nj,/relation:crystal-taliefero,Person
31653,/gig:1992-07-25-brendan-byrne-arena-east-rutherford-nj,/relation:patti-scialfa,Person
31654,/gig:1992-07-26-brendan-byrne-arena-east-rutherford-nj,/relation:bruce-springsteen,Person
31655,/gig:1992-07-26-brendan-byrne-arena-east-rutherford-nj,/relation:the-1992-93-world-tour-band,Band
31656,/gig:1992-07-26-brendan-byrne-arena-east-rutherford-nj,/relation:zack-alford,Person
31657,/gig:1992-07-26-brendan-byrne-arena-east-rutherford-nj,/relation:roy-bittan,Person
31658,/gig:1992-07-26-brendan-byrne-arena-east-rutherford-nj,/relation:gia-ciambotti,Person
31659,/gig:1992-07-26-brendan-byrne-arena-east-rutherford-nj,/relation:carol-dennis,Person
31660,/gig:1992-07-26-brendan-byrne-arena-east-rutherford-nj,/relation:shane-fontayne,Person
31661,/gig:1992-07-26-brendan-byrne-arena-east-rutherford-nj,/relation:cleopatra-kennedy,Person
31662,/gig:1992-07-26-brendan-byrne-arena-east-rutherford-nj,/relation:bobby-king,Person
31663,/gig:1992-07-26-brendan-byrne-arena-east-rutherford-nj,/relation:angel-rogers,Person
31664,/gig:1992-07-26-brendan-byrne-arena-east-rutherford-nj,/relation:tommy-sims,Person
31665,/gig:1992-07-26-brendan-byrne-arena-east-rutherford-nj,/relation:crystal-taliefero,Person
31666,/gig:1992-07-26-brendan-byrne-arena-east-rutherford-nj,/relation:patti-scialfa,Person
31667,/gig:1992-07-28-brendan-byrne-arena-east-rutherford-nj,/relation:bruce-springsteen,Person
31668,/gig:1992-07-28-brendan-byrne-arena-east-rutherford-nj,/relation:the-1992-93-world-tour-band,Band
31669,/gig:1992-07-28-brendan-byrne-arena-east-rutherford-nj,/relation:zack-alford,Person
31670,/gig:1992-07-28-brendan-byrne-arena-east-rutherford-nj,/relation:roy-bittan,Person
31671,/gig:1992-07-28-brendan-byrne-arena-east-rutherford-nj,/relation:gia-ciambotti,Person
31672,/gig:1992-07-28-brendan-byrne-arena-east-rutherford-nj,/relation:carol-dennis,Person
31673,/gig:1992-07-28-brendan-byrne-arena-east-rutherford-nj,/relation:shane-fontayne,Person
31674,/gig:1992-07-28-brendan-byrne-arena-east-rutherford-nj,/relation:cleopatra-kennedy,Person
31675,/gig:1992-07-28-brendan-byrne-arena-east-rutherford-nj,/relation:bobby-king,Person
31676,/gig:1992-07-28-brendan-byrne-arena-east-rutherford-nj,/relation:angel-rogers,Person
31677,/gig:1992-07-28-brendan-byrne-arena-east-rutherford-nj,/relation:tommy-sims,Person
31678,/gig:1992-07-28-brendan-byrne-arena-east-rutherford-nj,/relation:crystal-taliefero,Person
31679,/gig:1992-07-28-brendan-byrne-arena-east-rutherford-nj,/relation:patti-scialfa,Person
31680,/gig:1992-07-30-brendan-byrne-arena-east-rutherford-nj,/relation:bruce-springsteen,Person
31681,/gig:1992-07-30-brendan-byrne-arena-east-rutherford-nj,/relation:the-1992-93-world-tour-band,Band
31682,/gig:1992-07-30-brendan-byrne-arena-east-rutherford-nj,/relation:zack-alford,Person
31683,/gig:1992-07-30-brendan-byrne-arena-east-rutherford-nj,/relation:roy-bittan,Person
31684,/gig:1992-07-30-brendan-byrne-arena-east-rutherford-nj,/relation:gia-ciambotti,Person
31685,/gig:1992-07-30-brendan-byrne-arena-east-rutherford-nj,/relation:carol-dennis,Person
31686,/gig:1992-07-30-brendan-byrne-arena-east-rutherford-nj,/relation:shane-fontayne,Person
31687,/gig:1992-07-30-brendan-byrne-arena-east-rutherford-nj,/relation:cleopatra-kennedy,Person
31688,/gig:1992-07-30-brendan-byrne-arena-east-rutherford-nj,/relation:bobby-king,Person
31689,/gig:1992-07-30-brendan-byrne-arena-east-rutherford-nj,/relation:angel-rogers,Person
31690,/gig:1992-07-30-brendan-byrne-arena-east-rutherford-nj,/relation:tommy-sims,Person
31691,/gig:1992-07-30-brendan-byrne-arena-east-rutherford-nj,/relation:crystal-taliefero,Person
31692,/gig:1992-07-30-brendan-byrne-arena-east-rutherford-nj,/relation:patti-scialfa,Person
31693,/gig:1992-07-31-brendan-byrne-arena-east-rutherford-nj,/relation:bruce-springsteen,Person
31694,/gig:1992-07-31-brendan-byrne-arena-east-rutherford-nj,/relation:the-1992-93-world-tour-band,Band
31695,/gig:1992-07-31-brendan-byrne-arena-east-rutherford-nj,/relation:zack-alford,Person
31696,/gig:1992-07-31-brendan-byrne-arena-east-rutherford-nj,/relation:roy-bittan,Person
31697,/gig:1992-07-31-brendan-byrne-arena-east-rutherford-nj,/relation:gia-ciambotti,Person
31698,/gig:1992-07-31-brendan-byrne-arena-east-rutherford-nj,/relation:carol-dennis,Person
31699,/gig:1992-07-31-brendan-byrne-arena-east-rutherford-nj,/relation:shane-fontayne,Person
31700,/gig:1992-07-31-brendan-byrne-arena-east-rutherford-nj,/relation:cleopatra-kennedy,Person
31701,/gig:1992-07-31-brendan-byrne-arena-east-rutherford-nj,/relation:bobby-king,Person
31702,/gig:1992-07-31-brendan-byrne-arena-east-rutherford-nj,/relation:angel-rogers,Person
31703,/gig:1992-07-31-brendan-byrne-arena-east-rutherford-nj,/relation:tommy-sims,Person
31704,/gig:1992-07-31-brendan-byrne-arena-east-rutherford-nj,/relation:crystal-taliefero,Person
31705,/gig:1992-08-02-brendan-byrne-arena-east-rutherford-nj,/relation:bruce-springsteen,Person
31706,/gig:1992-08-02-brendan-byrne-arena-east-rutherford-nj,/relation:the-1992-93-world-tour-band,Band
31707,/gig:1992-08-02-brendan-byrne-arena-east-rutherford-nj,/relation:zack-alford,Person
31708,/gig:1992-08-02-brendan-byrne-arena-east-rutherford-nj,/relation:roy-bittan,Person
31709,/gig:1992-08-02-brendan-byrne-arena-east-rutherford-nj,/relation:gia-ciambotti,Person
31710,/gig:1992-08-02-brendan-byrne-arena-east-rutherford-nj,/relation:carol-dennis,Person
31711,/gig:1992-08-02-brendan-byrne-arena-east-rutherford-nj,/relation:shane-fontayne,Person
31712,/gig:1992-08-02-brendan-byrne-arena-east-rutherford-nj,/relation:cleopatra-kennedy,Person
31713,/gig:1992-08-02-brendan-byrne-arena-east-rutherford-nj,/relation:bobby-king,Person
31714,/gig:1992-08-02-brendan-byrne-arena-east-rutherford-nj,/relation:angel-rogers,Person
31715,/gig:1992-08-02-brendan-byrne-arena-east-rutherford-nj,/relation:tommy-sims,Person
31716,/gig:1992-08-02-brendan-byrne-arena-east-rutherford-nj,/relation:crystal-taliefero,Person
31717,/gig:1992-08-02-brendan-byrne-arena-east-rutherford-nj,/relation:patti-scialfa,Person
31718,/gig:1992-08-04-brendan-byrne-arena-east-rutherford-nj,/relation:bruce-springsteen,Person
31719,/gig:1992-08-04-brendan-byrne-arena-east-rutherford-nj,/relation:the-1992-93-world-tour-band,Band
31720,/gig:1992-08-04-brendan-byrne-arena-east-rutherford-nj,/relation:zack-alford,Person
31721,/gig:1992-08-04-brendan-byrne-arena-east-rutherford-nj,/relation:roy-bittan,Person
31722,/gig:1992-08-04-brendan-byrne-arena-east-rutherford-nj,/relation:gia-ciambotti,Person
31723,/gig:1992-08-04-brendan-byrne-arena-east-rutherford-nj,/relation:carol-dennis,Person
31724,/gig:1992-08-04-brendan-byrne-arena-east-rutherford-nj,/relation:shane-fontayne,Person
31725,/gig:1992-08-04-brendan-byrne-arena-east-rutherford-nj,/relation:cleopatra-kennedy,Person
31726,/gig:1992-08-04-brendan-byrne-arena-east-rutherford-nj,/relation:bobby-king,Person
31727,/gig:1992-08-04-brendan-byrne-arena-east-rutherford-nj,/relation:angel-rogers,Person
31728,/gig:1992-08-04-brendan-byrne-arena-east-rutherford-nj,/relation:tommy-sims,Person
31729,/gig:1992-08-04-brendan-byrne-arena-east-rutherford-nj,/relation:crystal-taliefero,Person
31730,/gig:1992-08-04-brendan-byrne-arena-east-rutherford-nj,/relation:patti-scialfa,Person
31731,/gig:1992-08-06-brendan-byrne-arena-east-rutherford-nj,/relation:bruce-springsteen,Person
31732,/gig:1992-08-06-brendan-byrne-arena-east-rutherford-nj,/relation:the-1992-93-world-tour-band,Band
31733,/gig:1992-08-06-brendan-byrne-arena-east-rutherford-nj,/relation:zack-alford,Person
31734,/gig:1992-08-06-brendan-byrne-arena-east-rutherford-nj,/relation:roy-bittan,Person
31735,/gig:1992-08-06-brendan-byrne-arena-east-rutherford-nj,/relation:gia-ciambotti,Person
31736,/gig:1992-08-06-brendan-byrne-arena-east-rutherford-nj,/relation:carol-dennis,Person
31737,/gig:1992-08-06-brendan-byrne-arena-east-rutherford-nj,/relation:shane-fontayne,Person
31738,/gig:1992-08-06-brendan-byrne-arena-east-rutherford-nj,/relation:cleopatra-kennedy,Person
31739,/gig:1992-08-06-brendan-byrne-arena-east-rutherford-nj,/relation:bobby-king,Person
31740,/gig:1992-08-06-brendan-byrne-arena-east-rutherford-nj,/relation:angel-rogers,Person
31741,/gig:1992-08-06-brendan-byrne-arena-east-rutherford-nj,/relation:tommy-sims,Person
31742,/gig:1992-08-06-brendan-byrne-arena-east-rutherford-nj,/relation:crystal-taliefero,Person
31743,/gig:1992-08-06-brendan-byrne-arena-east-rutherford-nj,/relation:patti-scialfa,Person
31744,/gig:1992-08-07-brendan-byrne-arena-east-rutherford-nj,/relation:bruce-springsteen,Person
31745,/gig:1992-08-07-brendan-byrne-arena-east-rutherford-nj,/relation:the-1992-93-world-tour-band,Band
31746,/gig:1992-08-07-brendan-byrne-arena-east-rutherford-nj,/relation:zack-alford,Person
31747,/gig:1992-08-07-brendan-byrne-arena-east-rutherford-nj,/relation:roy-bittan,Person
31748,/gig:1992-08-07-brendan-byrne-arena-east-rutherford-nj,/relation:gia-ciambotti,Person
31749,/gig:1992-08-07-brendan-byrne-arena-east-rutherford-nj,/relation:carol-dennis,Person
31750,/gig:1992-08-07-brendan-byrne-arena-east-rutherford-nj,/relation:shane-fontayne,Person
31751,/gig:1992-08-07-brendan-byrne-arena-east-rutherford-nj,/relation:cleopatra-kennedy,Person
31752,/gig:1992-08-07-brendan-byrne-arena-east-rutherford-nj,/relation:bobby-king,Person
31753,/gig:1992-08-07-brendan-byrne-arena-east-rutherford-nj,/relation:angel-rogers,Person
31754,/gig:1992-08-07-brendan-byrne-arena-east-rutherford-nj,/relation:tommy-sims,Person
31755,/gig:1992-08-07-brendan-byrne-arena-east-rutherford-nj,/relation:crystal-taliefero,Person
31756,/gig:1992-08-07-brendan-byrne-arena-east-rutherford-nj,/relation:patti-scialfa,Person
31757,/gig:1992-08-07-brendan-byrne-arena-east-rutherford-nj,/relation:southside-johnny,Person
31758,/gig:1992-08-10-brendan-byrne-arena-east-rutherford-nj,/relation:bruce-springsteen,Person
31759,/gig:1992-08-10-brendan-byrne-arena-east-rutherford-nj,/relation:the-1992-93-world-tour-band,Band
31760,/gig:1992-08-10-brendan-byrne-arena-east-rutherford-nj,/relation:zack-alford,Person
31761,/gig:1992-08-10-brendan-byrne-arena-east-rutherford-nj,/relation:roy-bittan,Person
31762,/gig:1992-08-10-brendan-byrne-arena-east-rutherford-nj,/relation:gia-ciambotti,Person
31763,/gig:1992-08-10-brendan-byrne-arena-east-rutherford-nj,/relation:carol-dennis,Person
31764,/gig:1992-08-10-brendan-byrne-arena-east-rutherford-nj,/relation:shane-fontayne,Person
31765,/gig:1992-08-10-brendan-byrne-arena-east-rutherford-nj,/relation:cleopatra-kennedy,Person
31766,/gig:1992-08-10-brendan-byrne-arena-east-rutherford-nj,/relation:bobby-king,Person
31767,/gig:1992-08-10-brendan-byrne-arena-east-rutherford-nj,/relation:angel-rogers,Person
31768,/gig:1992-08-10-brendan-byrne-arena-east-rutherford-nj,/relation:tommy-sims,Person
31769,/gig:1992-08-10-brendan-byrne-arena-east-rutherford-nj,/relation:crystal-taliefero,Person
31770,/gig:1992-08-10-brendan-byrne-arena-east-rutherford-nj,/relation:patti-scialfa,Person
31771,/gig:1992-08-10-brendan-byrne-arena-east-rutherford-nj,/relation:steven-van-zandt,Person
31772,/gig:1992-08-13-centrum-worcester-ma,/relation:bruce-springsteen,Person
31773,/gig:1992-08-13-centrum-worcester-ma,/relation:the-1992-93-world-tour-band,Band
31774,/gig:1992-08-13-centrum-worcester-ma,/relation:zack-alford,Person
31775,/gig:1992-08-13-centrum-worcester-ma,/relation:roy-bittan,Person
31776,/gig:1992-08-13-centrum-worcester-ma,/relation:gia-ciambotti,Person
31777,/gig:1992-08-13-centrum-worcester-ma,/relation:carol-dennis,Person
31778,/gig:1992-08-13-centrum-worcester-ma,/relation:shane-fontayne,Person
31779,/gig:1992-08-13-centrum-worcester-ma,/relation:cleopatra-kennedy,Person
31780,/gig:1992-08-13-centrum-worcester-ma,/relation:bobby-king,Person
31781,/gig:1992-08-13-centrum-worcester-ma,/relation:angel-rogers,Person
31782,/gig:1992-08-13-centrum-worcester-ma,/relation:tommy-sims,Person
31783,/gig:1992-08-13-centrum-worcester-ma,/relation:crystal-taliefero,Person
31784,/gig:1992-08-13-centrum-worcester-ma,/relation:patti-scialfa,Person
31785,/gig:1992-08-14-centrum-worcester-ma,/relation:bruce-springsteen,Person
31786,/gig:1992-08-14-centrum-worcester-ma,/relation:the-1992-93-world-tour-band,Band
31787,/gig:1992-08-14-centrum-worcester-ma,/relation:zack-alford,Person
31788,/gig:1992-08-14-centrum-worcester-ma,/relation:roy-bittan,Person
31789,/gig:1992-08-14-centrum-worcester-ma,/relation:gia-ciambotti,Person
31790,/gig:1992-08-14-centrum-worcester-ma,/relation:carol-dennis,Person
31791,/gig:1992-08-14-centrum-worcester-ma,/relation:shane-fontayne,Person
31792,/gig:1992-08-14-centrum-worcester-ma,/relation:cleopatra-kennedy,Person
31793,/gig:1992-08-14-centrum-worcester-ma,/relation:bobby-king,Person
31794,/gig:1992-08-14-centrum-worcester-ma,/relation:angel-rogers,Person
31795,/gig:1992-08-14-centrum-worcester-ma,/relation:tommy-sims,Person
31796,/gig:1992-08-14-centrum-worcester-ma,/relation:crystal-taliefero,Person
31797,/gig:1992-08-14-centrum-worcester-ma,/relation:patti-scialfa,Person
31798,/gig:1992-08-17-palace-auburn-hills-mi,/relation:bruce-springsteen,Person
31799,/gig:1992-08-17-palace-auburn-hills-mi,/relation:the-1992-93-world-tour-band,Band
31800,/gig:1992-08-17-palace-auburn-hills-mi,/relation:zack-alford,Person
31801,/gig:1992-08-17-palace-auburn-hills-mi,/relation:roy-bittan,Person
31802,/gig:1992-08-17-palace-auburn-hills-mi,/relation:gia-ciambotti,Person
31803,/gig:1992-08-17-palace-auburn-hills-mi,/relation:carol-dennis,Person
31804,/gig:1992-08-17-palace-auburn-hills-mi,/relation:shane-fontayne,Person
31805,/gig:1992-08-17-palace-auburn-hills-mi,/relation:cleopatra-kennedy,Person
31806,/gig:1992-08-17-palace-auburn-hills-mi,/relation:bobby-king,Person
31807,/gig:1992-08-17-palace-auburn-hills-mi,/relation:angel-rogers,Person
31808,/gig:1992-08-17-palace-auburn-hills-mi,/relation:tommy-sims,Person
31809,/gig:1992-08-17-palace-auburn-hills-mi,/relation:crystal-taliefero,Person
31810,/gig:1992-08-17-palace-auburn-hills-mi,/relation:patti-scialfa,Person
31811,/gig:1992-08-18-palace-auburn-hills-mi,/relation:bruce-springsteen,Person
31812,/gig:1992-08-18-palace-auburn-hills-mi,/relation:the-1992-93-world-tour-band,Band
31813,/gig:1992-08-18-palace-auburn-hills-mi,/relation:zack-alford,Person
31814,/gig:1992-08-18-palace-auburn-hills-mi,/relation:roy-bittan,Person
31815,/gig:1992-08-18-palace-auburn-hills-mi,/relation:gia-ciambotti,Person
31816,/gig:1992-08-18-palace-auburn-hills-mi,/relation:carol-dennis,Person
31817,/gig:1992-08-18-palace-auburn-hills-mi,/relation:shane-fontayne,Person
31818,/gig:1992-08-18-palace-auburn-hills-mi,/relation:cleopatra-kennedy,Person
31819,/gig:1992-08-18-palace-auburn-hills-mi,/relation:bobby-king,Person
